,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,has_basement,new_house,week,month,year,season,status,Sell Price,Profit
10378,520700125,2014-08-05,437000.0,3,2.25,1980,8775,1.0,0,0,3,7,690,1959,0,98177,47.7753,-122.359,1,0,32,8,2014,summer,Buy,480700.00000000006,43700.00000000006
10379,3211200140,2014-07-10,350000.0,4,2.0,1720,7210,1.0,0,0,3,7,860,1971,0,98034,47.7307,-122.239,1,0,28,7,2014,summer,Buy,455000.0,105000.0
10380,250000320,2014-09-29,626000.0,4,1.75,1350,9293,1.0,0,0,4,7,0,1954,0,98004,47.6335,-122.196,0,1,40,9,2014,fall,Not Buy,0.0,0.0
10381,6139800640,2015-02-24,490000.0,3,2.5,2080,12032,2.0,0,0,3,8,0,1978,0,98077,47.7455,-122.073,0,0,9,2,2015,winter,Buy,539000.0,49000.0
10382,6699000710,2014-05-20,289000.0,3,2.5,2090,4700,2.0,0,0,3,8,0,2002,0,98042,47.3724,-122.104,0,0,21,5,2014,spring,Not Buy,0.0,0.0
10383,7010700550,2014-11-14,595000.0,3,2.5,2030,5100,2.0,0,0,3,7,0,2008,0,98199,47.6594,-122.397,0,0,46,11,2014,fall,Buy,654500.0,59500.0
10384,3293700521,2015-04-14,389000.0,3,1.75,1820,8028,1.0,0,0,3,7,600,1980,0,98133,47.7466,-122.355,1,0,16,4,2015,spring,Not Buy,0.0,0.0
10385,6929604005,2014-09-15,240000.0,3,2.0,1300,5000,1.0,0,0,4,7,0,1983,0,98198,47.3837,-122.304,0,0,38,9,2014,fall,Not Buy,0.0,0.0
10386,3216900070,2014-06-17,382500.0,4,2.5,2210,7079,2.0,0,0,3,8,0,1993,0,98031,47.4206,-122.183,0,0,25,6,2014,summer,Not Buy,0.0,0.0
10387,7922800160,2014-05-09,511555.0,3,2.0,1400,7293,1.0,0,0,4,7,0,1963,0,98008,47.586,-122.12,0,0,19,5,2014,spring,Not Buy,0.0,0.0
10388,6610000320,2014-09-10,710500.0,3,1.75,2040,4125,1.5,0,0,4,8,500,1917,0,98107,47.6608,-122.359,1,1,37,9,2014,fall,Not Buy,0.0,0.0
10389,7686202065,2014-07-23,170000.0,4,1.75,1920,7500,1.0,0,0,4,7,0,1962,0,98198,47.4222,-122.318,0,0,30,7,2014,summer,Not Buy,0.0,0.0
10390,7214810510,2015-04-08,480000.0,5,2.75,2760,7200,1.0,0,0,3,7,1330,1979,0,98072,47.7563,-122.147,1,0,15,4,2015,spring,Not Buy,0.0,0.0
10391,8148600055,2014-05-13,225000.0,3,1.0,1040,6535,1.0,0,0,3,6,0,1947,0,98168,47.4906,-122.306,0,1,20,5,2014,spring,Buy,247500.00000000003,22500.00000000003
10392,226039270,2014-12-01,615000.0,3,1.75,2220,7224,1.0,0,2,3,8,180,1975,0,98177,47.774,-122.384,1,0,49,12,2014,winter,Not Buy,0.0,0.0
10393,7466900320,2015-03-04,242000.0,3,1.75,1300,9856,1.0,0,0,4,7,0,1962,0,98003,47.3448,-122.298,0,0,10,3,2015,spring,Not Buy,0.0,0.0
10394,8078430030,2014-07-16,560000.0,3,2.5,1960,9686,1.0,0,0,3,8,500,1989,0,98074,47.6339,-122.026,1,0,29,7,2014,summer,Buy,616000.0,56000.0
10395,9523100550,2014-10-03,857500.0,3,1.5,2040,3960,2.0,0,2,5,8,0,1928,0,98103,47.6658,-122.355,0,1,40,10,2014,fall,Not Buy,0.0,0.0
10396,8961970510,2014-05-06,685000.0,4,2.5,3030,7864,2.0,0,0,3,9,0,1999,0,98074,47.6075,-122.017,0,0,19,5,2014,spring,Not Buy,0.0,0.0
10397,3574800810,2015-04-03,486000.0,4,3.0,2260,7336,2.0,0,0,4,7,0,1977,0,98034,47.7297,-122.219,0,0,14,4,2015,spring,Not Buy,0.0,0.0
10398,7732410390,2014-06-05,749000.0,3,2.5,2670,10338,2.0,0,0,3,9,0,1987,0,98007,47.6599,-122.146,0,0,23,6,2014,summer,Not Buy,0.0,0.0
10399,7697870700,2014-11-14,260000.0,3,2.5,1520,6298,2.0,0,0,3,7,0,1986,0,98030,47.3687,-122.182,0,0,46,11,2014,fall,Buy,286000.0,26000.0
10400,9275702405,2015-01-14,1015000.0,3,1.75,3610,8502,1.5,0,2,3,10,1000,1930,0,98126,47.583,-122.379,1,1,3,1,2015,winter,Not Buy,0.0,0.0
10401,1370804461,2015-03-10,565000.0,3,1.75,1130,5111,1.0,0,0,4,7,200,1942,0,98199,47.6379,-122.4,1,1,11,3,2015,spring,Not Buy,0.0,0.0
10402,4310702440,2014-10-14,355000.0,3,2.0,1480,2502,2.0,0,0,3,7,0,1991,0,98103,47.6969,-122.338,0,0,42,10,2014,fall,Buy,461500.0,106500.0
10403,3935900030,2014-07-30,775000.0,5,2.0,3540,9970,2.0,0,3,3,9,0,1970,0,98125,47.7108,-122.277,0,0,31,7,2014,summer,Not Buy,0.0,0.0
10404,6385800030,2015-04-22,335000.0,4,2.25,2100,7305,1.0,0,0,4,7,1050,1963,0,98188,47.4676,-122.296,1,0,17,4,2015,spring,Not Buy,0.0,0.0
10405,8605900060,2014-06-03,545000.0,3,1.75,1810,3000,1.5,0,0,4,7,0,1903,0,98107,47.6599,-122.363,0,1,23,6,2014,summer,Not Buy,0.0,0.0
10406,3964400160,2014-11-18,540000.0,3,1.75,1680,4240,1.5,0,0,4,7,0,1926,0,98144,47.5745,-122.311,0,1,47,11,2014,fall,Not Buy,0.0,0.0
10407,1455600045,2014-09-15,687500.0,3,1.75,2450,9377,1.0,0,2,4,8,910,1962,0,98125,47.7296,-122.284,1,0,38,9,2014,fall,Not Buy,0.0,0.0
10408,3299610240,2015-04-29,870000.0,4,2.5,3240,7621,2.0,0,2,3,9,0,2003,0,98075,47.5641,-122.032,0,0,18,4,2015,spring,Not Buy,0.0,0.0
10409,1727850350,2014-11-12,1190000.0,4,2.5,3480,12164,1.5,0,0,4,11,0,1984,0,98005,47.6404,-122.171,0,0,46,11,2014,fall,Not Buy,0.0,0.0
10410,5416510990,2014-09-10,375000.0,4,2.5,2800,5000,2.0,0,0,3,9,0,2006,0,98038,47.3596,-122.036,0,0,37,9,2014,fall,Not Buy,0.0,0.0
10411,4154303215,2014-08-28,902000.0,3,2.75,3240,7200,1.0,0,2,3,8,1620,1960,0,98118,47.567,-122.273,1,0,35,8,2014,summer,Not Buy,0.0,0.0
10412,421000465,2014-06-17,269500.0,2,1.5,1480,7276,1.0,0,0,4,6,540,1978,0,98056,47.4942,-122.166,1,0,25,6,2014,summer,Not Buy,0.0,0.0
10413,9164100105,2015-03-10,570000.0,3,1.0,1700,4750,1.5,0,0,4,6,500,1909,0,98117,47.6819,-122.389,1,1,11,3,2015,spring,Not Buy,0.0,0.0
10414,6300000320,2014-08-21,359950.0,2,1.0,1240,7590,1.0,0,0,4,7,200,1939,0,98133,47.7061,-122.34,1,1,34,8,2014,summer,Not Buy,0.0,0.0
10415,259900320,2014-07-17,615000.0,3,2.5,1910,3427,2.0,0,0,3,8,0,2001,0,98052,47.6324,-122.11,0,0,29,7,2014,summer,Not Buy,0.0,0.0
10416,7888200140,2014-06-04,250000.0,4,2.0,2120,8701,1.5,0,0,4,7,0,1960,0,98198,47.3722,-122.308,0,0,23,6,2014,summer,Not Buy,0.0,0.0
10417,7852130550,2014-09-16,530000.0,4,2.5,3020,6788,2.0,0,0,3,7,0,2002,0,98065,47.5346,-121.881,0,0,38,9,2014,fall,Not Buy,0.0,0.0
10418,3935900350,2015-02-22,490000.0,4,2.0,1650,6480,2.0,0,0,5,7,0,1947,0,98125,47.7117,-122.286,0,1,8,2,2015,winter,Not Buy,0.0,0.0
10419,5347200162,2014-05-28,210000.0,2,1.5,880,1157,2.0,0,0,3,7,0,2007,0,98126,47.5188,-122.376,0,0,22,5,2014,spring,Buy,273000.0,63000.0
10420,1953400520,2014-11-14,265500.0,3,1.0,1860,9225,1.0,0,0,3,7,0,1957,0,98198,47.3904,-122.3,0,0,46,11,2014,fall,Not Buy,0.0,0.0
10421,1858600012,2014-06-05,310000.0,4,2.25,2192,12128,2.0,0,0,3,8,0,2006,0,98030,47.3644,-122.2,0,0,23,6,2014,summer,Not Buy,0.0,0.0
10422,4307310400,2015-04-09,324500.0,3,2.5,1590,4108,2.0,0,0,3,7,0,2003,0,98056,47.4832,-122.181,0,0,15,4,2015,spring,Buy,356950.0,32450.0
10423,1473060030,2014-07-09,525000.0,4,2.5,3670,9958,2.0,0,0,3,10,0,2005,0,98058,47.4617,-122.159,0,0,28,7,2014,summer,Not Buy,0.0,0.0
10424,6163901382,2014-05-15,400000.0,3,1.0,1630,10304,1.0,0,0,5,7,0,1953,0,98155,47.7548,-122.317,0,1,20,5,2014,spring,Not Buy,0.0,0.0
10425,2887700875,2014-07-23,344000.0,2,1.0,1060,3325,1.5,0,0,4,6,290,1932,0,98115,47.6896,-122.307,1,1,30,7,2014,summer,Not Buy,0.0,0.0
10426,9465910030,2014-05-15,525000.0,3,2.5,2700,7434,2.0,0,0,3,9,0,1991,0,98072,47.7434,-122.174,0,0,20,5,2014,spring,Not Buy,0.0,0.0
10427,6918710340,2014-08-22,385000.0,3,2.25,2110,8000,2.0,0,0,3,8,0,1975,0,98034,47.7311,-122.204,0,0,34,8,2014,summer,Buy,423500.00000000006,38500.00000000006
10428,629810560,2014-12-17,820000.0,4,2.5,3720,8633,2.0,0,0,3,10,0,1999,0,98074,47.6085,-122.013,0,0,51,12,2014,winter,Not Buy,0.0,0.0
10429,3298701070,2015-02-25,180000.0,3,1.0,1090,6771,1.5,0,0,3,7,0,1929,0,98106,47.5177,-122.353,0,1,9,2,2015,winter,Buy,234000.0,54000.0
10430,7852011040,2014-05-21,589000.0,4,2.5,2910,5776,2.0,0,2,3,8,0,1998,0,98065,47.5388,-121.87,0,0,21,5,2014,spring,Not Buy,0.0,0.0
10431,1705400350,2015-01-27,350000.0,3,1.0,1050,5518,1.0,0,0,3,7,0,1948,0,98118,47.5564,-122.278,0,1,5,1,2015,winter,Buy,385000.00000000006,35000.00000000006
10432,7682200320,2015-04-09,197400.0,3,2.0,1610,7575,1.0,0,0,4,7,500,1965,0,98003,47.334,-122.3,1,0,15,4,2015,spring,Not Buy,0.0,0.0
10433,3814701090,2014-08-06,267000.0,3,2.5,1760,6477,2.0,0,0,4,8,0,1986,0,98030,47.3731,-122.172,0,0,32,8,2014,summer,Not Buy,0.0,0.0
10434,8099800340,2014-12-24,480000.0,3,1.5,1540,20281,1.0,0,0,3,7,0,1977,0,98075,47.5817,-122.007,0,0,52,12,2014,winter,Buy,624000.0,144000.0
10435,5418200340,2014-10-13,650000.0,4,2.5,2580,9450,1.0,0,0,4,8,920,1959,0,98125,47.703,-122.28,1,0,42,10,2014,fall,Not Buy,0.0,0.0
10436,2767601805,2015-02-13,600000.0,2,1.0,1370,5000,1.5,0,0,3,7,0,1905,0,98107,47.6744,-122.383,0,1,7,2,2015,winter,Not Buy,0.0,0.0
10437,8682280340,2015-04-30,490000.0,2,1.75,1440,6265,1.0,0,0,3,8,0,2005,0,98053,47.7028,-122.013,0,0,18,4,2015,spring,Buy,539000.0,49000.0
10438,1432900030,2014-11-21,225000.0,3,1.0,1410,7700,1.0,0,0,3,7,430,1962,0,98058,47.4577,-122.171,1,0,47,11,2014,fall,Buy,292500.0,67500.0
10439,1546600125,2014-07-03,640000.0,3,2.25,1980,10115,1.0,0,0,3,8,0,1959,0,98005,47.6384,-122.174,0,0,27,7,2014,summer,Buy,704000.0,64000.0
10440,7560000070,2014-06-10,710000.0,3,3.5,2440,3427,2.0,0,0,3,7,450,2000,0,98005,47.589,-122.165,1,0,24,6,2014,summer,Not Buy,0.0,0.0
10441,2130200160,2014-06-09,325000.0,3,2.0,1350,11805,1.0,0,0,3,7,0,1986,0,98019,47.7313,-121.971,0,0,24,6,2014,summer,Buy,422500.0,97500.0
10442,7116000350,2014-07-18,128750.0,3,1.0,880,7004,1.0,0,0,3,5,0,1950,0,98002,47.3019,-122.216,0,1,29,7,2014,summer,Buy,167375.0,38625.0
10443,4039500390,2014-10-17,465000.0,3,2.25,1920,7300,1.0,0,0,3,7,680,1961,0,98008,47.6078,-122.128,1,0,42,10,2014,fall,Buy,511500.00000000006,46500.00000000006
10444,8031700186,2014-07-26,710000.0,4,1.75,2700,7625,1.0,0,0,4,8,1250,1937,0,98115,47.6838,-122.323,1,1,30,7,2014,summer,Not Buy,0.0,0.0
10445,7625702505,2015-03-06,605000.0,4,2.75,1670,6000,1.0,0,0,5,7,830,1917,0,98136,47.5496,-122.385,1,1,10,3,2015,spring,Not Buy,0.0,0.0
10446,7511000140,2014-08-08,994000.0,4,2.5,3470,20445,2.0,0,0,4,10,0,1963,0,98040,47.547,-122.219,0,0,32,8,2014,summer,Not Buy,0.0,0.0
10447,3191000030,2014-06-19,489950.0,3,2.25,1820,7326,2.0,0,0,3,8,0,1983,0,98034,47.7133,-122.217,0,0,25,6,2014,summer,Not Buy,0.0,0.0
10448,6150700394,2014-05-06,365000.0,3,1.5,1310,8160,1.0,0,0,3,7,0,1950,0,98133,47.7291,-122.339,0,1,19,5,2014,spring,Buy,401500.00000000006,36500.00000000006
10449,1786640030,2015-02-02,359950.0,3,2.0,1790,7212,1.0,0,0,4,8,0,1998,0,98042,47.3898,-122.154,0,0,6,2,2015,winter,Not Buy,0.0,0.0
10450,7708200400,2014-09-29,495000.0,4,2.5,2460,4774,2.0,0,0,3,8,0,2006,0,98059,47.4912,-122.145,0,0,40,9,2014,fall,Not Buy,0.0,0.0
10451,4406000390,2014-05-21,255000.0,3,1.5,1060,9039,1.0,0,0,3,7,0,1973,2013,98058,47.4293,-122.151,0,0,21,5,2014,spring,Buy,331500.0,76500.0
10452,1926059094,2014-08-12,330000.0,3,1.75,1340,10276,1.0,0,0,4,7,0,1961,0,98034,47.7207,-122.222,0,0,33,8,2014,summer,Not Buy,0.0,0.0
10453,9413500350,2014-07-07,450000.0,3,1.75,1480,8394,1.0,0,0,4,8,0,1971,0,98052,47.6634,-122.144,0,0,28,7,2014,summer,Not Buy,0.0,0.0
10454,7853240310,2015-03-18,655000.0,4,2.5,3500,11306,2.0,0,2,3,9,0,2005,0,98065,47.5428,-121.861,0,0,12,3,2015,spring,Not Buy,0.0,0.0
10455,5152800030,2015-04-21,485000.0,4,2.75,2910,16362,1.0,0,2,4,9,790,1969,0,98003,47.3397,-122.322,1,0,17,4,2015,spring,Not Buy,0.0,0.0
10456,1775950030,2014-08-12,375000.0,4,1.75,1940,15909,1.0,0,0,3,8,970,1974,0,98072,47.7578,-122.094,1,0,33,8,2014,summer,Buy,412500.00000000006,37500.00000000006
10457,4221250320,2014-10-17,570000.0,4,2.5,2280,4534,2.0,0,0,3,8,0,2003,0,98075,47.5902,-122.018,0,0,42,10,2014,fall,Buy,741000.0,171000.0
10458,6749700117,2015-04-23,350000.0,3,2.25,1190,1022,3.0,0,0,3,8,0,1998,0,98103,47.6972,-122.349,0,0,17,4,2015,spring,Buy,455000.0,105000.0
10459,290000075,2015-02-25,550000.0,3,1.0,1260,6000,1.0,0,3,3,7,0,1951,0,98146,47.5058,-122.384,0,1,9,2,2015,winter,Not Buy,0.0,0.0
10460,1842100160,2014-07-31,513000.0,5,2.0,2270,8652,1.0,0,0,3,7,1120,1965,0,98052,47.6692,-122.151,1,0,31,7,2014,summer,Buy,564300.0,51300.0
10461,4365200055,2014-12-05,450000.0,4,2.25,1990,7320,1.0,0,0,4,7,960,1965,0,98126,47.5237,-122.376,1,0,49,12,2014,winter,Not Buy,0.0,0.0
10462,3644100030,2015-02-09,432500.0,4,1.75,1500,1856,1.0,0,0,5,7,750,1901,0,98144,47.5917,-122.296,1,1,7,2,2015,winter,Not Buy,0.0,0.0
10463,8121200710,2015-01-23,480000.0,3,2.25,1950,8892,2.0,0,0,3,8,0,1983,0,98052,47.7213,-122.11,0,0,4,1,2015,winter,Buy,624000.0,144000.0
10464,3574801740,2014-07-28,402200.0,3,1.75,1790,6980,1.0,0,0,3,7,460,1980,0,98034,47.7311,-122.226,1,0,31,7,2014,summer,Buy,442420.00000000006,40220.00000000006
10465,644000102,2015-04-13,650000.0,3,1.0,1520,10227,1.0,0,0,4,6,0,1951,0,98004,47.5872,-122.196,0,1,16,4,2015,spring,Not Buy,0.0,0.0
10466,5315100784,2015-04-24,1199500.0,4,2.5,3240,13044,2.0,0,0,4,9,0,1984,0,98040,47.5825,-122.242,0,0,17,4,2015,spring,Not Buy,0.0,0.0
10467,9578200030,2014-07-28,312000.0,3,2.0,2440,13250,1.0,0,0,4,8,1000,1977,0,98030,47.375,-122.227,1,0,31,7,2014,summer,Not Buy,0.0,0.0
10468,2313900810,2015-04-02,610000.0,4,2.0,2220,5821,1.5,0,0,4,7,840,1916,0,98116,47.5723,-122.382,1,1,14,4,2015,spring,Not Buy,0.0,0.0
10469,1623300055,2015-03-23,823000.0,5,1.75,2640,7722,1.5,0,0,4,7,990,1915,0,98117,47.6802,-122.361,1,1,13,3,2015,spring,Not Buy,0.0,0.0
10470,9191200435,2014-11-13,471000.0,4,1.75,1450,3750,1.0,0,0,4,7,500,1925,0,98105,47.6706,-122.3,1,1,46,11,2014,fall,Not Buy,0.0,0.0
10471,2591020560,2014-07-02,481015.0,3,2.25,1550,5511,2.0,0,0,3,8,0,1987,0,98033,47.6946,-122.185,0,0,27,7,2014,summer,Buy,625319.5,144304.5
10472,2193300390,2014-09-23,624000.0,4,3.25,2810,11250,1.0,0,0,3,8,1130,1980,0,98052,47.692,-122.099,1,0,39,9,2014,fall,Not Buy,0.0,0.0
10473,7016200030,2015-03-20,480000.0,4,2.5,2080,7966,1.0,0,0,3,7,880,1970,0,98011,47.7393,-122.181,1,0,12,3,2015,spring,Not Buy,0.0,0.0
10474,727500030,2014-07-15,815000.0,3,1.5,1370,8671,1.0,0,0,3,7,0,1955,0,98004,47.6217,-122.198,0,0,29,7,2014,summer,Buy,896500.0000000001,81500.00000000012
10475,623049094,2014-05-16,180000.0,3,1.0,1000,18513,1.0,0,0,3,6,0,1940,0,98146,47.5118,-122.348,0,1,20,5,2014,spring,Buy,234000.0,54000.0
10476,2538800030,2015-02-17,156601.0,2,1.75,1210,9750,1.0,0,0,3,7,0,1984,0,98038,47.3438,-122.037,0,0,8,2,2015,winter,Buy,203581.3,46980.30000000002
10477,7714000310,2014-07-19,374950.0,4,2.5,2790,4650,2.0,0,0,3,8,0,2004,0,98038,47.3557,-122.026,0,0,29,7,2014,summer,Not Buy,0.0,0.0
10478,254000075,2014-05-19,368000.0,2,1.5,1660,4680,1.0,0,0,5,6,830,1908,0,98146,47.5134,-122.388,1,1,21,5,2014,spring,Not Buy,0.0,0.0
10479,1257201375,2014-12-02,550000.0,3,2.0,1650,3952,2.0,0,0,3,7,0,1950,0,98103,47.6727,-122.33,0,1,49,12,2014,winter,Not Buy,0.0,0.0
10480,8856004582,2014-07-17,198000.0,3,1.75,1300,6318,1.0,0,0,3,7,0,1980,0,98001,47.2752,-122.251,0,0,29,7,2014,summer,Buy,257400.0,59400.0
10481,3205400240,2014-05-13,345000.0,3,1.75,1090,7200,1.0,0,0,3,7,0,1968,0,98034,47.7227,-122.179,0,0,20,5,2014,spring,Buy,448500.0,103500.0
10482,8856001090,2015-01-30,185900.0,3,1.0,940,10890,1.0,0,0,4,5,0,1909,0,98001,47.2763,-122.257,0,1,5,1,2015,winter,Not Buy,0.0,0.0
10483,3224500240,2014-06-17,950000.0,3,2.75,2750,18029,1.0,0,2,5,9,940,1978,0,98006,47.5617,-122.134,1,0,25,6,2014,summer,Not Buy,0.0,0.0
10484,3531900060,2014-08-02,345000.0,2,1.0,860,8250,1.0,0,0,3,7,0,1940,0,98133,47.7132,-122.334,0,1,31,8,2014,summer,Buy,379500.00000000006,34500.00000000006
10485,4457300135,2014-11-05,741000.0,4,2.75,2070,10125,1.0,0,0,3,7,680,1962,0,98040,47.5697,-122.219,1,0,45,11,2014,fall,Buy,963300.0,222300.0
10486,8682292090,2014-07-09,737000.0,2,2.25,2290,9772,1.0,0,0,3,8,0,2007,0,98053,47.7199,-122.025,0,0,28,7,2014,summer,Not Buy,0.0,0.0
10487,7278700069,2014-05-21,668750.0,4,2.5,2340,6420,1.0,0,2,3,8,750,1964,0,98177,47.7728,-122.386,1,0,21,5,2014,spring,Not Buy,0.0,0.0
10488,5710610800,2014-07-02,575000.0,3,1.75,2680,8625,1.0,0,0,5,8,1090,1974,0,98027,47.5316,-122.056,1,0,27,7,2014,summer,Not Buy,0.0,0.0
10489,8651443420,2014-10-17,280000.0,4,2.0,1710,5440,1.0,0,0,5,8,680,1976,0,98042,47.366,-122.093,1,0,42,10,2014,fall,Not Buy,0.0,0.0
10490,7751800070,2014-08-04,583000.0,3,1.5,1800,10050,1.0,0,0,3,7,0,1955,0,98008,47.6344,-122.126,0,0,32,8,2014,summer,Not Buy,0.0,0.0
10491,2570600140,2015-01-28,196000.0,3,2.25,1510,9600,1.0,0,0,1,7,420,1966,0,98028,47.7758,-122.238,1,0,5,1,2015,winter,Not Buy,0.0,0.0
10492,1565950260,2014-05-15,349950.0,3,2.5,1700,7496,2.0,0,0,3,8,0,1994,0,98055,47.432,-122.189,0,0,20,5,2014,spring,Not Buy,0.0,0.0
10493,7550801170,2014-12-11,429000.0,4,1.0,1350,3333,1.5,0,0,3,7,0,1912,0,98107,47.6727,-122.397,0,1,50,12,2014,winter,Buy,557700.0,128700.0
10494,6648701740,2015-02-20,270000.0,5,2.5,2140,10320,1.0,0,0,4,7,810,1967,0,98031,47.3927,-122.194,1,0,8,2,2015,winter,Not Buy,0.0,0.0
10495,7283900521,2015-04-20,352500.0,3,1.75,1500,10269,1.0,0,0,3,7,470,1958,0,98133,47.7672,-122.348,1,0,17,4,2015,spring,Buy,387750.00000000006,35250.00000000006
10496,7519001275,2015-03-01,624000.0,3,1.75,1510,5200,1.0,0,0,4,7,650,1922,0,98117,47.6864,-122.365,1,1,9,3,2015,spring,Not Buy,0.0,0.0
10497,1432900350,2014-12-17,215000.0,5,1.5,1980,7958,1.5,0,0,3,7,0,1962,0,98058,47.4571,-122.17,0,0,51,12,2014,winter,Buy,279500.0,64500.0
10498,6649500060,2014-07-29,440000.0,4,2.5,3220,8256,2.0,0,0,3,8,610,2006,0,98059,47.495,-122.155,1,0,31,7,2014,summer,Not Buy,0.0,0.0
10499,2254501342,2015-05-05,518000.0,2,1.5,1140,1149,2.0,0,0,3,7,200,2001,0,98122,47.6124,-122.314,1,0,19,5,2015,spring,Buy,569800.0,51800.0
10500,2025700260,2015-03-25,259500.0,3,2.25,1490,7589,2.0,0,0,3,7,0,1993,0,98038,47.3474,-122.037,0,0,13,3,2015,spring,Buy,337350.0,77850.0
10501,2206500105,2014-08-18,290000.0,3,1.0,960,9000,1.0,0,0,4,7,0,1955,0,98006,47.5765,-122.154,0,0,34,8,2014,summer,Not Buy,0.0,0.0
10502,1953400045,2015-04-23,385000.0,4,3.0,2253,7700,2.0,0,0,3,7,0,1957,2014,98198,47.3935,-122.3,0,0,17,4,2015,spring,Not Buy,0.0,0.0
10503,3996900575,2014-10-07,259950.0,2,1.0,770,6542,1.0,0,0,3,6,0,1948,0,98155,47.747,-122.301,0,1,41,10,2014,fall,Buy,337935.0,77985.0
10504,869700350,2015-04-29,330000.0,2,2.5,1310,2915,2.0,0,0,3,8,0,1999,0,98059,47.4911,-122.154,0,0,18,4,2015,spring,Buy,429000.0,99000.0
10505,7387500335,2014-12-19,280000.0,3,1.0,980,7480,1.0,0,0,3,6,150,1948,0,98106,47.5206,-122.363,1,1,51,12,2014,winter,Buy,308000.0,28000.0
10506,6795100563,2014-07-01,595000.0,4,2.5,1820,20011,2.0,0,0,3,8,0,1987,0,98075,47.5842,-122.045,0,0,27,7,2014,summer,Buy,773500.0,178500.0
10507,8001470560,2014-11-17,925900.0,4,3.75,3980,7828,2.0,0,0,3,10,0,2001,0,98074,47.6303,-122.065,0,0,47,11,2014,fall,Not Buy,0.0,0.0
10508,4140100200,2014-08-08,499000.0,3,2.25,3010,9600,2.0,0,0,3,8,600,1978,0,98028,47.7671,-122.263,1,0,32,8,2014,summer,Not Buy,0.0,0.0
10509,7212650510,2015-04-03,325000.0,4,2.5,1830,7762,2.0,0,0,3,8,0,1993,0,98003,47.267,-122.31,0,0,14,4,2015,spring,Not Buy,0.0,0.0
10510,686800070,2014-06-10,895000.0,5,2.5,2550,20875,1.0,0,0,4,9,940,1953,0,98004,47.6336,-122.192,1,1,24,6,2014,summer,Not Buy,0.0,0.0
10511,5126900200,2015-04-29,162248.0,2,1.0,800,8960,1.0,0,0,4,6,0,1944,0,98058,47.4756,-122.174,0,1,18,4,2015,spring,Not Buy,0.0,0.0
10512,5430300171,2014-07-03,430000.0,3,1.5,1810,5080,1.0,0,0,3,7,780,1958,0,98115,47.6819,-122.287,1,0,27,7,2014,summer,Buy,559000.0,129000.0
10514,2742100016,2015-04-16,260000.0,3,1.0,940,5650,1.0,0,0,3,6,0,1949,0,98118,47.5551,-122.292,0,1,16,4,2015,spring,Buy,338000.0,78000.0
10515,1422200496,2014-09-24,1186040.0,3,1.75,2550,6117,2.0,0,0,3,9,900,1951,2004,98122,47.6109,-122.285,1,1,39,9,2014,fall,Not Buy,0.0,0.0
10516,3754500566,2014-11-20,749950.0,4,2.5,2370,2971,2.0,0,2,3,9,290,2008,0,98034,47.7064,-122.224,1,0,47,11,2014,fall,Not Buy,0.0,0.0
10517,6131600240,2014-11-19,190000.0,3,1.0,1200,8316,1.0,0,0,4,6,0,1953,0,98002,47.3231,-122.215,0,1,47,11,2014,fall,Not Buy,0.0,0.0
10518,2768000295,2015-04-17,625000.0,3,1.75,2100,3264,1.5,0,0,5,7,750,1912,0,98107,47.6702,-122.364,1,1,16,4,2015,spring,Not Buy,0.0,0.0
10519,1598600320,2015-04-16,339900.0,4,1.5,1570,9210,1.0,0,2,3,7,170,1965,0,98030,47.3864,-122.22,1,0,16,4,2015,spring,Not Buy,0.0,0.0
10520,5104510060,2014-12-15,353000.0,4,2.5,1830,5331,2.0,0,0,3,7,0,2002,0,98038,47.3557,-122.016,0,0,51,12,2014,winter,Not Buy,0.0,0.0
10521,3578400710,2015-02-06,390000.0,3,2.0,1010,14183,1.0,0,0,3,8,0,1982,0,98074,47.6232,-122.043,0,0,6,2,2015,winter,Buy,507000.0,117000.0
10522,4036400030,2015-03-05,675000.0,4,2.5,1770,9858,1.0,0,2,3,8,0,1971,0,98155,47.7382,-122.287,0,0,10,3,2015,spring,Not Buy,0.0,0.0
10523,6084200060,2015-03-13,400000.0,3,2.5,2120,3757,2.0,0,0,3,7,0,2006,0,98059,47.4787,-122.128,0,0,11,3,2015,spring,Buy,440000.00000000006,40000.00000000006
10524,9551200270,2014-08-25,1000000.0,5,3.0,3350,9450,2.0,0,0,5,8,1170,1912,1980,98103,47.6705,-122.34,1,1,35,8,2014,summer,Not Buy,0.0,0.0
10525,3438500798,2014-07-15,275000.0,3,1.5,1060,6954,1.0,0,0,4,6,0,1983,0,98106,47.5498,-122.355,0,0,29,7,2014,summer,Not Buy,0.0,0.0
10526,9286100200,2014-08-13,450000.0,3,2.5,1670,2589,2.0,0,0,3,8,0,2000,0,98027,47.5314,-122.047,0,0,33,8,2014,summer,Buy,585000.0,135000.0
10527,5151600390,2014-11-13,305000.0,4,1.75,2251,12731,1.0,0,1,4,8,861,1957,0,98003,47.3369,-122.32,1,0,46,11,2014,fall,Not Buy,0.0,0.0
10528,4172100240,2014-09-02,643002.0,3,2.5,1770,3744,1.5,0,0,3,7,500,1929,0,98117,47.6807,-122.364,1,1,36,9,2014,fall,Not Buy,0.0,0.0
